,price,Days on Market,Year Built,sqft,bed,bath,zipcode
3015,0,0.0,0.0,0,0,0,0
3016,0,0.0,0.0,0,0,0,0
3018,0,0.0,0.0,0,0,0,0
3019,0,0.0,0.0,0,0,0,0
3020,0,0.0,0.0,0,0,0,0
3023,952,6.0,1982.0,540,0,1,75240
3024,887,6.0,1982.0,540,0,1,75240
3025,902,6.0,1982.0,540,0,1,75240
3027,902,6.0,1982.0,650,1,1,75240
3028,939,6.0,1982.0,700,1,1,75240
3029,939,6.0,1982.0,700,1,1,75240
3030,887,6.0,1982.0,650,1,1,75240
3031,887,6.0,1982.0,650,1,1,75240
3032,912,6.0,1982.0,650,1,1,75240
3033,954,6.0,1982.0,700,1,1,75240
3035,1226,6.0,1982.0,900,2,2,75240
3038,1250,7.0,,850,2,1,75246
3040,1165,55.0,2019.0,540,0,1,75201
3042,2269,55.0,2019.0,1254,2,2,75201
3045,1210,18.0,2011.0,822,1,1,75244
3046,1130,18.0,2011.0,822,1,1,75244
3047,1080,18.0,2011.0,763,1,1,75244
3048,1080,18.0,2011.0,763,1,1,75244
3049,1080,18.0,2011.0,763,1,1,75244
3050,1070,18.0,2011.0,763,1,1,75244
3051,1185,18.0,2011.0,822,1,1,75244
3052,1395,18.0,2011.0,973,1,1,75244
3053,1095,18.0,2011.0,763,1,1,75244
3054,1405,18.0,2011.0,973,1,1,75244
3055,1235,18.0,2011.0,822,1,1,75244
3057,1515,18.0,2011.0,1086,2,2,75244
3058,1465,18.0,2011.0,1086,2,2,75244
3059,1520,18.0,2011.0,1165,2,2,75244
3060,1600,18.0,2011.0,1073,2,2,75244
3061,1320,18.0,2011.0,947,2,2,75244
3062,1595,18.0,2011.0,1165,2,2,75244
3063,1635,18.0,2011.0,1165,2,2,75244
3064,1650,18.0,2011.0,1073,2,2,75244
3065,1545,18.0,2011.0,1086,2,2,75244
3066,1380,18.0,2011.0,947,2,2,75244
3067,1570,18.0,2011.0,1165,2,2,75244
3068,1585,18.0,2011.0,1165,2,2,75244
3069,1695,18.0,2011.0,1223,2,2,75244
3070,1340,18.0,2011.0,962,2,2,75244
3073,1210,7.0,,637,1,1,75204
3074,1085,7.0,,588,1,1,75204
3075,1225,7.0,,588,1,1,75204
3076,1369,7.0,,768,1,1,75204
3077,1399,7.0,,686,1,1,75204
3078,1299,7.0,,768,1,1,75204
3079,1370,7.0,,732,1,1,75204
3082,1079,,2013.0,646,1,1,75235
3083,1064,,2013.0,646,1,1,75235
3084,1157,,2013.0,762,1,1,75235
3085,1162,,2013.0,606,1,1,75235
3086,1160,,2013.0,762,1,1,75235
3087,1026,,2013.0,606,1,1,75235
3088,1116,,2013.0,557,1,1,75235
3089,1141,,2013.0,557,1,1,75235
3090,1016,,2013.0,528,1,1,75235
3091,1041,,2013.0,557,1,1,75235
3092,1014,,2013.0,528,1,1,75235
3093,1039,,2013.0,557,1,1,75235
3094,961,,2013.0,482,1,1,75235
3095,1150,,2013.0,705,1,1,75235
3096,1079,,2013.0,705,1,1,75235
3097,1059,,2013.0,606,1,1,75235
3098,1079,,2013.0,646,1,1,75235
3099,1157,,2013.0,646,1,1,75235
3100,1162,,2013.0,606,1,1,75235
3101,1074,,2013.0,606,1,1,75235
3102,1157,,2013.0,762,1,1,75235
3103,1104,,2013.0,646,1,1,75235
3104,1141,,2013.0,646,1,1,75235
3105,1124,,2013.0,705,1,1,75235
3106,1167,,2013.0,646,1,1,75235
3107,1097,,2013.0,705,1,1,75235
3108,1159,,2013.0,606,1,1,75235
3109,1079,,2013.0,646,1,1,75235
3110,1001,,2013.0,528,1,1,75235
3111,1041,,2013.0,557,1,1,75235
3112,1101,,2013.0,528,1,1,75235
3113,961,,2013.0,482,1,1,75235
3115,1464,,2013.0,1046,2,2,75235
3116,1746,,2013.0,1046,2,2,75235
3117,1634,,2013.0,1158,2,2,75235
3118,1570,,2013.0,1133,2,2,75235
3119,1573,,2013.0,1133,2,2,75235
3120,1715,,2013.0,1046,2,2,75235
3121,1715,,2013.0,1046,2,2,75235
3122,1659,,2013.0,1133,2,2,75235
3124,899,,,472,1,1,75246
3127,1059,,2017.0,550,1,1,75201
3128,1015,,2017.0,550,1,1,75201
3129,1015,,2017.0,550,1,1,75201
3130,1015,,2017.0,550,1,1,75201
3131,1015,,2017.0,550,1,1,75201
3132,1299,,2017.0,675,1,1,75201
3133,1165,,2017.0,725,1,1,75201
3134,1460,,2017.0,731,1,1,75201
3135,1015,,2017.0,550,1,1,75201
3136,1015,,2017.0,550,1,1,75201
3137,1015,,2017.0,550,1,1,75201
3138,1165,,2017.0,725,1,1,75201
3139,1015,,2017.0,550,1,1,75201
3140,1562,,2017.0,861,1,1,75201
3141,1612,,2017.0,861,1,1,75201
3143,1680,,2017.0,971,2,1,75201
3144,1499,,2017.0,971,2,1,75201
3146,2478,,2017.0,1298,2,2,75201
3147,2070,,2017.0,1135,2,2,75201
3150,991,45.0,,703,1,1,75248
3151,971,45.0,,703,1,1,75248
3152,971,45.0,,703,1,1,75248
3153,977,45.0,,752,1,1,75248
3154,977,45.0,,752,1,1,75248
3156,1416,45.0,,1064,2,2,75248
3157,1386,45.0,,1064,2,2,75248
3158,1392,45.0,,1048,2,2,75248
3161,1430,,2006.0,774,1,1,75201
3162,1465,,2006.0,914,1,1,75201
3163,1485,,2006.0,914,1,1,75201
3164,1690,,2006.0,915,1,1,75201
3165,1435,,2006.0,774,1,1,75201
3166,1653,,2006.0,927,1,1,75201
3167,1425,,2006.0,774,1,1,75201
3168,1460,,2006.0,768,1,1,75201
3169,1435,,2006.0,773,1,1,75201
3170,1410,,2006.0,768,1,1,75201
3171,1505,,2006.0,914,1,1,75201
3172,1565,,2006.0,915,1,1,75201
3173,1695,,2006.0,986,1,1,75201
3174,1560,,2006.0,915,1,1,75201
3175,1405,,2006.0,768,1,1,75201
3176,1475,,2006.0,773,1,1,75201
3177,1300,,2006.0,671,1,1,75201
3178,1315,,2006.0,671,1,1,75201
3179,1275,,2006.0,671,1,1,75201
3180,1290,,2006.0,671,1,1,75201
3181,1405,,2006.0,768,1,1,75201
3182,1295,,2006.0,671,1,1,75201
3183,1450,,2006.0,773,1,1,75201
3184,1455,,2006.0,773,1,1,75201
3185,1675,,2006.0,915,1,1,75201
3186,1285,,2006.0,671,1,1,75201
3187,1280,,2006.0,671,1,1,75201
3188,1440,,2006.0,773,1,1,75201
3189,1460,,2006.0,756,1,1,75201
3190,1555,,2006.0,903,1,1,75201
3191,1465,,2006.0,768,1,1,75201
3192,1485,,2006.0,914,1,1,75201
3194,2175,,2006.0,1156,2,2,75201
3195,2025,,2006.0,1256,2,2,75201
3196,1980,,2006.0,1180,2,2,75201
3197,2010,,2006.0,1303,2,2,75201
3198,1995,,2006.0,1180,2,2,75201
3199,1975,,2006.0,1303,2,2,75201
3200,1910,,2006.0,1180,2,2,75201
3201,1965,,2006.0,1180,2,2,75201
3202,2025,,2006.0,1256,2,2,75201
3203,2170,,2006.0,1156,2,2,75201
3204,2180,,2006.0,1156,2,2,75201
3205,2010,,2006.0,1303,2,2,75201
3206,1970,,2006.0,1180,2,2,75201
3207,2010,,2006.0,1256,2,2,75201
3208,2005,,2006.0,1180,2,2,75201
3209,1995,,2006.0,1303,2,2,75201
3210,1985,,2006.0,1303,2,2,75201
3211,1925,,2006.0,1180,2,2,75201
3212,2125,,2006.0,1313,2,2,75201
3213,1985,,2006.0,1180,2,2,75201
3214,2030,,2006.0,1303,2,2,75201
3215,1990,,2006.0,1303,2,2,75201
3216,1995,,2006.0,1180,2,2,75201
3217,2000,,2006.0,1303,2,2,75201
3218,2110,,2006.0,1313,2,2,75201
3219,1935,,2006.0,1180,2,2,75201
3220,2005,,2006.0,1303,2,2,75201
3221,1985,,2006.0,1303,2,2,75201
3222,2000,,2006.0,1135,2,2,75201
3224,2143,,2006.0,1293,2,25,75201
3225,2128,,2006.0,1293,2,25,75201
3226,2149,,2006.0,1269,2,25,75201
3227,2259,,2006.0,1269,2,25,75201
3228,3181,,2006.0,1955,2,25,75201
3231,1291,46.0,2016.0,856,1,1,75204
3232,1300,46.0,2016.0,856,1,1,75204
3233,1300,46.0,2016.0,856,1,1,75204
3234,1151,46.0,2016.0,576,1,1,75204
3235,1151,46.0,2016.0,576,1,1,75204
3236,1310,46.0,2016.0,856,1,1,75204
3237,1300,46.0,2016.0,856,1,1,75204
3239,2615,46.0,2016.0,1748,2,2,75204
3240,2484,46.0,2016.0,1638,2,2,75204
3241,2565,46.0,2016.0,1748,2,2,75204
3242,2540,46.0,2016.0,1748,2,2,75204
3243,2540,46.0,2016.0,1748,2,2,75204
3244,2479,46.0,2016.0,1638,2,2,75204
3245,2366,46.0,2016.0,1638,2,2,75204
3246,2584,46.0,2016.0,1748,2,2,75204
3248,900,47.0,,380,0,1,75206
3249,1250,47.0,,539,1,1,75206
3250,969,47.0,,578,1,1,75206
3251,840,47.0,,600,1,1,75206
3256,925,49.0,,586,1,1,75214
3258,945,,,545,1,1,75246
3260,1245,54.0,,667,1,1,75209
3261,1225,54.0,,676,1,1,75209
3262,1275,54.0,,740,1,1,75209
3265,1275,23.0,1986.0,620,1,1,75204
3266,1250,23.0,1986.0,620,1,1,75204
3267,1341,23.0,1986.0,720,1,1,75204
3268,1265,23.0,1986.0,620,1,1,75204
3269,1235,23.0,1986.0,620,1,1,75204
3270,1240,23.0,1986.0,550,1,1,75204
3271,1180,23.0,1986.0,550,1,1,75204
3272,1165,23.0,1986.0,550,1,1,75204
3273,1245,23.0,1986.0,620,1,1,75204
3274,1225,23.0,1986.0,620,1,1,75204
3276,2266,23.0,1986.0,1119,1,2,75204
3277,2444,23.0,1986.0,1097,1,2,75204
3279,1725,23.0,1986.0,1040,2,2,75204
3280,1695,23.0,1986.0,1040,2,2,75204
3281,1710,23.0,1986.0,1040,2,2,75204
3282,1765,23.0,1986.0,1040,2,2,75204
3283,1755,23.0,1986.0,1040,2,2,75204
3284,1710,23.0,1986.0,1040,2,2,75204
3285,1755,23.0,1986.0,1040,2,2,75204
3286,1700,23.0,1986.0,1040,2,2,75204
3287,1735,23.0,1986.0,1040,2,2,75204
3288,1615,23.0,1986.0,1040,2,2,75204
3291,1410,7.0,1999.0,843,1,1,75201
3292,1532,7.0,1999.0,928,1,1,75201
3293,1448,7.0,1999.0,843,1,1,75201
3294,1568,7.0,1999.0,843,1,1,75201
3295,1556,7.0,1999.0,843,1,1,75201
3296,1588,7.0,1999.0,928,1,1,75201
3297,1484,7.0,1999.0,843,1,1,75201
3298,1358,7.0,1999.0,843,1,1,75201
3299,1594,7.0,1999.0,843,1,1,75201
3300,1810,7.0,1999.0,928,1,1,75201
3301,1604,7.0,1999.0,843,1,1,75201
3303,2302,7.0,1999.0,1428,2,2,75201
3304,2197,7.0,1999.0,1277,2,2,75201
3305,2017,7.0,1999.0,1225,2,2,75201
3306,2222,7.0,1999.0,1277,2,2,75201
3307,2032,7.0,1999.0,1277,2,2,75201
3308,2082,7.0,1999.0,1225,2,2,75201
3309,1967,7.0,1999.0,1225,2,2,75201
3310,2531,7.0,1999.0,1665,2,2,75201
3311,1941,7.0,1999.0,1227,2,2,75201
3312,2007,7.0,1999.0,1225,2,2,75201
3313,1837,7.0,1999.0,1225,2,2,75201
3314,2341,7.0,1999.0,1428,2,2,75201
3315,2254,7.0,1999.0,1225,2,2,75201
3316,1947,7.0,1999.0,1225,2,2,75201
3318,2505,7.0,1999.0,1396,3,2,75201
3319,2562,7.0,1999.0,1325,3,2,75201
3320,2404,7.0,1999.0,1396,3,2,75201
3321,2770,7.0,1999.0,1396,3,2,75201
3322,2585,7.0,1999.0,1396,3,2,75201
3323,2720,7.0,1999.0,1511,3,2,75201
3324,2477,7.0,1999.0,1396,3,2,75201
3327,1018,,,630,1,1,75248
3328,943,,,630,1,1,75248
3329,958,,,630,1,1,75248
3330,963,,,630,1,1,75248
3331,973,,,630,1,1,75248
3332,988,,,600,1,1,75248
3333,963,,,600,1,1,75248
3334,983,,,600,1,1,75248
3335,928,,,630,1,1,75248
3336,1018,,,630,1,1,75248
3337,928,,,600,1,1,75248
3338,958,,,600,1,1,75248
3340,1153,,,900,1,15,75248
3342,1073,,,890,2,1,75248
3344,1213,,,1000,2,2,75248
3345,1258,,,1000,2,2,75248
3346,1213,,,1000,2,2,75248
3347,1393,,,1150,2,2,75248
3349,0,0.0,0.0,0,0,0,0
3350,0,0.0,0.0,0,0,0,0
3352,0,0.0,0.0,0,0,0,0
3353,0,0.0,0.0,0,0,0,0
3354,0,0.0,0.0,0,0,0,0
3355,0,0.0,0.0,0,0,0,0
3356,0,0.0,0.0,0,0,0,0
3357,0,0.0,0.0,0,0,0,0
3358,0,0.0,0.0,0,0,0,0
3359,0,0.0,0.0,0,0,0,0
3360,0,0.0,0.0,0,0,0,0
3361,0,0.0,0.0,0,0,0,0
3362,0,0.0,0.0,0,0,0,0
3363,0,0.0,0.0,0,0,0,0
3364,0,0.0,0.0,0,0,0,0
3365,0,0.0,0.0,0,0,0,0
3366,0,0.0,0.0,0,0,0,0
3367,0,0.0,0.0,0,0,0,0
3369,0,0.0,0.0,0,0,0,0
3370,0,0.0,0.0,0,0,0,0
3371,0,0.0,0.0,0,0,0,0
3372,0,0.0,0.0,0,0,0,0
3373,0,0.0,0.0,0,0,0,0
3374,0,0.0,0.0,0,0,0,0
3375,0,0.0,0.0,0,0,0,0
3376,0,0.0,0.0,0,0,0,0
3377,0,0.0,0.0,0,0,0,0
3378,0,0.0,0.0,0,0,0,0
3379,0,0.0,0.0,0,0,0,0
3380,0,0.0,0.0,0,0,0,0
3381,0,0.0,0.0,0,0,0,0
3382,0,0.0,0.0,0,0,0,0
3383,0,0.0,0.0,0,0,0,0
3384,0,0.0,0.0,0,0,0,0
3385,0,0.0,0.0,0,0,0,0
3386,0,0.0,0.0,0,0,0,0
3387,0,0.0,0.0,0,0,0,0
3388,0,0.0,0.0,0,0,0,0
3390,0,0.0,0.0,0,0,0,0
3393,1235,,2020.0,568,1,1,75206
3394,1462,,2020.0,570,1,1,75206
3395,1512,,2020.0,568,1,1,75206
3396,1224,,2020.0,570,1,1,75206
3397,1257,,2020.0,568,1,1,75206
3398,1257,,2020.0,568,1,1,75206
3399,1224,,2020.0,570,1,1,75206
3400,1522,,2020.0,568,1,1,75206
3401,1380,,2020.0,580,1,1,75206
3402,1477,,2020.0,692,1,1,75206
3403,1224,,2020.0,570,1,1,75206
3404,1246,,2020.0,570,1,1,75206
3407,1013,,,583,1,1,75208
3408,1238,,,810,1,1,75208
3410,1671,,,1085,2,2,75208
3411,1900,,,1080,2,2,75208
3412,1646,,,1098,2,2,75208
3414,1236,40.0,,544,1,1,75202
3416,1466,40.0,,751,1,1,75202
3417,1854,40.0,,843,1,1,75202
3418,2500,40.0,,1121,1,1,75202
3419,1700,40.0,,849,1,1,75202
3420,1717,40.0,,833,1,1,75202
3422,2169,40.0,,1021,2,15,75202
3424,2738,40.0,,1375,2,2,75202
3427,1192,,1994.0,685,1,1,75215
3428,1312,,1994.0,685,1,1,75215
3429,1227,,1994.0,685,1,1,75215
3430,1227,,1994.0,685,1,1,75215
3431,1192,,1994.0,685,1,1,75215
3432,1217,,1994.0,685,1,1,75215
3433,1312,,1994.0,685,1,1,75215
3434,1192,,1994.0,685,1,1,75215
3435,1377,,1994.0,785,1,1,75215
3436,1192,,1994.0,685,1,1,75215
3438,1997,,1994.0,1145,2,2,75215
3441,0,0.0,0.0,0,0,0,0
3442,0,0.0,0.0,0,0,0,0
3443,0,0.0,0.0,0,0,0,0
3444,0,0.0,0.0,0,0,0,0
3445,0,0.0,0.0,0,0,0,0
3446,0,0.0,0.0,0,0,0,0
3447,0,0.0,0.0,0,0,0,0
3448,0,0.0,0.0,0,0,0,0
3449,0,0.0,0.0,0,0,0,0
3450,0,0.0,0.0,0,0,0,0
3451,0,0.0,0.0,0,0,0,0
3452,0,0.0,0.0,0,0,0,0
3453,0,0.0,0.0,0,0,0,0
3454,0,0.0,0.0,0,0,0,0
3455,0,0.0,0.0,0,0,0,0
3456,0,0.0,0.0,0,0,0,0
3457,0,0.0,0.0,0,0,0,0
3458,0,0.0,0.0,0,0,0,0
3459,0,0.0,0.0,0,0,0,0
3460,0,0.0,0.0,0,0,0,0
3461,0,0.0,0.0,0,0,0,0
3462,0,0.0,0.0,0,0,0,0
3463,0,0.0,0.0,0,0,0,0
3464,0,0.0,0.0,0,0,0,0
3465,0,0.0,0.0,0,0,0,0
3467,0,0.0,0.0,0,0,0,0
3468,0,0.0,0.0,0,0,0,0
3469,0,0.0,0.0,0,0,0,0
3470,0,0.0,0.0,0,0,0,0
3471,0,0.0,0.0,0,0,0,0
3472,0,0.0,0.0,0,0,0,0
3473,0,0.0,0.0,0,0,0,0
3474,0,0.0,0.0,0,0,0,0
3475,0,0.0,0.0,0,0,0,0
3476,0,0.0,0.0,0,0,0,0
3477,0,0.0,0.0,0,0,0,0
3478,0,0.0,0.0,0,0,0,0
3482,1210,41.0,2010.0,606,1,1,75244
3483,1285,41.0,2010.0,705,1,1,75244
3484,1442,41.0,2010.0,646,1,1,75244
3485,1440,41.0,2010.0,705,1,1,75244
3486,1395,41.0,2010.0,606,1,1,75244
3487,1510,41.0,2010.0,705,1,1,75244
3488,1385,41.0,2010.0,705,1,1,75244
3489,1245,41.0,2010.0,575,1,1,75244
3490,1227,41.0,2010.0,646,1,1,75244
3491,1340,41.0,2010.0,705,1,1,75244
3492,1285,41.0,2010.0,705,1,1,75244
3493,1135,41.0,2010.0,608,1,1,75244
3494,1373,41.0,2010.0,557,1,1,75244
3495,1154,41.0,2010.0,581,1,1,75244
3496,1234,41.0,2010.0,581,1,1,75244
3497,1460,41.0,2010.0,705,1,1,75244
3498,1195,41.0,2010.0,575,1,1,75244
3499,1483,41.0,2010.0,762,1,1,75244
3500,1365,41.0,2010.0,705,1,1,75244
3502,1791,41.0,2010.0,1049,1,15,75244
3503,1791,41.0,2010.0,1049,1,15,75244
3505,1853,41.0,2010.0,1189,2,2,75244
3506,1878,41.0,2010.0,1189,2,2,75244
3507,1993,41.0,2010.0,1189,2,2,75244
3508,1950,41.0,2010.0,1161,2,2,75244
3511,0,0.0,0.0,0,0,0,0
3512,0,0.0,0.0,0,0,0,0
3513,0,0.0,0.0,0,0,0,0
3514,0,0.0,0.0,0,0,0,0
3515,0,0.0,0.0,0,0,0,0
3516,0,0.0,0.0,0,0,0,0
3517,0,0.0,0.0,0,0,0,0
3518,0,0.0,0.0,0,0,0,0
3519,0,0.0,0.0,0,0,0,0
3520,0,0.0,0.0,0,0,0,0
3521,0,0.0,0.0,0,0,0,0
3522,0,0.0,0.0,0,0,0,0
3524,0,0.0,0.0,0,0,0,0
3527,1265,40.0,2015.0,544,0,1,75201
3528,1275,40.0,2015.0,544,0,1,75201
3529,1260,40.0,2015.0,551,0,1,75201
3530,1270,40.0,2015.0,602,0,1,75201
3531,1290,40.0,2015.0,602,0,1,75201
3532,1280,40.0,2015.0,602,0,1,75201
3534,1450,40.0,2015.0,774,1,1,75201
3535,1440,40.0,2015.0,781,1,1,75201
3536,1350,40.0,2015.0,691,1,1,75201
3537,1330,40.0,2015.0,774,1,1,75201
3538,1495,40.0,2015.0,781,1,1,75201
3539,1355,40.0,2015.0,738,1,1,75201
3540,1505,40.0,2015.0,712,1,1,75201
3541,1480,40.0,2015.0,766,1,1,75201
3542,1360,40.0,2015.0,658,1,1,75201
3543,1445,40.0,2015.0,757,1,1,75201
3544,1335,40.0,2015.0,656,1,1,75201
3545,1435,40.0,2015.0,685,1,1,75201
3546,1570,40.0,2015.0,809,1,1,75201
3547,1360,40.0,2015.0,658,1,1,75201
3548,1465,40.0,2015.0,720,1,1,75201
3549,1385,40.0,2015.0,658,1,1,75201
3551,2141,40.0,2015.0,1241,2,2,75201
3552,2230,40.0,2015.0,1239,2,2,75201
3553,2121,40.0,2015.0,1121,2,2,75201
3554,2045,40.0,2015.0,1160,2,2,75201
3557,835,,1983.0,600,1,1,75287
3558,955,,1983.0,600,1,1,75287
3559,915,,1983.0,600,1,1,75287
3560,795,,1983.0,600,1,1,75287
3561,875,,1983.0,600,1,1,75287
3562,860,,1983.0,600,1,1,75287
3563,895,,1983.0,600,1,1,75287
3564,895,,1983.0,600,1,1,75287
3566,1035,,1983.0,874,2,1,75287
3567,1140,,1983.0,874,2,1,75287
3568,1100,,1983.0,874,2,1,75287
3569,1150,,1983.0,874,2,1,75287
3570,1160,,1983.0,874,2,1,75287
3571,1180,,1983.0,874,2,1,75287
3573,1165,,1983.0,1000,2,2,75287
3574,1340,,1983.0,1000,2,2,75287
3575,1335,,1983.0,1000,2,2,75287
3576,1250,,1983.0,1000,2,2,75287
3577,1185,,1983.0,1000,2,2,75287
3578,1195,,1983.0,1000,2,2,75287
3579,1325,,1983.0,1000,2,2,75287
3582,1895,7.0,,906,1,1,75225
3583,1799,7.0,,819,1,1,75225
3584,1945,7.0,,949,1,1,75225
3585,1925,7.0,,926,1,1,75225
3587,2295,7.0,,1143,2,1,75225
3589,2750,7.0,,1454,2,2,75225
3590,3030,7.0,,1516,2,2,75225
3591,2845,7.0,,1508,2,2,75225
3592,2820,7.0,,1508,2,2,75225
3593,3000,7.0,,1516,2,2,75225
3594,3030,7.0,,1516,2,2,75225
3595,2820,7.0,,1508,2,2,75225
3596,3000,7.0,,1516,2,2,75225
3597,2845,7.0,,1508,2,2,75225
3598,2845,7.0,,1508,2,2,75225
3599,2820,7.0,,1508,2,2,75225
3600,2845,7.0,,1508,2,2,75225
3601,3030,7.0,,1516,2,2,75225
3602,2820,7.0,,1508,2,2,75225
3604,999,,,410,0,1,75206
3606,896,,2016.0,497,0,1,75212
3607,1050,,2016.0,497,0,1,75212
3609,1465,,2016.0,507,0,1,75212
3610,1430,,2016.0,507,0,1,75212
3611,1400,,2016.0,507,0,1,75212
3612,1400,,2016.0,507,0,1,75212
3613,1465,,2016.0,507,0,1,75212
3614,1500,,2016.0,580,0,1,75212
3615,1500,,2016.0,580,0,1,75212
3616,1430,,2016.0,507,0,1,75212
3617,1400,,2016.0,507,0,1,75212
3618,1500,,2016.0,507,0,1,75212
3620,1500,,2016.0,702,1,1,75212
3621,1665,,2016.0,702,1,1,75212
3622,1500,,2016.0,702,1,1,75212
3623,1358,,2016.0,604,1,1,75212
3624,1530,,2016.0,702,1,1,75212
3625,1388,,2016.0,673,1,1,75212
3626,1500,,2016.0,604,1,1,75212
3627,1600,,2016.0,702,1,1,75212
3628,1730,,2016.0,828,1,1,75212
3629,1438,,2016.0,673,1,1,75212
3630,1565,,2016.0,702,1,1,75212
3631,1358,,2016.0,604,1,1,75212
3632,1348,,2016.0,673,1,1,75212
3633,1600,,2016.0,702,1,1,75212
3634,1323,,2016.0,673,1,1,75212
3635,1348,,2016.0,673,1,1,75212
3636,1965,,2016.0,908,1,1,75212
3637,1513,,2016.0,702,1,1,75212
3638,1673,,2016.0,702,1,1,75212
3639,4000,,2016.0,1209,1,1,75212
3640,1438,,2016.0,673,1,1,75212
3641,1583,,2016.0,702,1,1,75212
3643,2300,,2016.0,1199,2,2,75212
3644,2650,,2016.0,1220,2,2,75212
3645,2765,,2016.0,1251,2,2,75212
3646,2623,,2016.0,1199,2,2,75212
3647,2453,,2016.0,1199,2,2,75212
3648,2765,,2016.0,1251,2,2,75212
3649,2478,,2016.0,1199,2,2,75212
3650,2400,,2016.0,1331,2,2,75212
3651,2358,,2016.0,1199,2,2,75212
3652,2200,,2016.0,1051,2,2,75212
3653,2383,,2016.0,1258,2,2,75212
3656,1155,6.0,,918,1,1,75248
3657,1295,6.0,,977,1,1,75248
3658,1200,6.0,,833,1,1,75248
3659,1205,6.0,,833,1,1,75248
3660,1045,6.0,,725,1,1,75248
3661,1030,6.0,,725,1,1,75248
3662,1015,6.0,,725,1,1,75248
3663,1195,6.0,,918,1,1,75248
3664,1005,6.0,,655,1,1,75248
3665,1015,6.0,,725,1,1,75248
3666,1005,6.0,,655,1,1,75248
3668,1225,6.0,,890,2,1,75248
3670,1400,6.0,,1169,2,2,75248
3671,1295,6.0,,1169,2,2,75248
3672,1355,6.0,,1421,2,2,75248
3673,1340,6.0,,1050,2,2,75248
3674,1240,6.0,,1169,2,2,75248
3675,1290,6.0,,1169,2,2,75248
3676,1310,6.0,,1050,2,2,75248
3677,1325,6.0,,1275,2,2,75248
3678,1310,6.0,,1050,2,2,75248
3679,1310,6.0,,1050,2,2,75248
3680,1305,6.0,,1275,2,2,75248
3682,1385,6.0,,1452,2,3,75248
3683,1425,6.0,,1452,2,3,75248
3686,1031,49.0,1997.0,667,1,1,75201
3687,1271,49.0,1997.0,1047,1,1,75201
3688,1370,49.0,1997.0,974,1,1,75201
3689,965,49.0,1997.0,494,1,1,75201
3690,1063,49.0,1997.0,676,1,1,75201
3691,1235,49.0,1997.0,702,1,1,75201
3692,1190,49.0,1997.0,703,1,1,75201
3693,1485,49.0,1997.0,1054,1,1,75201
3694,1090,49.0,1997.0,675,1,1,75201
3695,1280,49.0,1997.0,799,1,1,75201
3696,1113,49.0,1997.0,676,1,1,75201
3698,1800,49.0,1997.0,1152,2,1,75201
3700,2187,49.0,1997.0,1736,2,2,75201
3703,1325,,2006.0,919,1,1,75201
3704,1380,,2006.0,804,1,1,75201
3705,1410,,2006.0,919,1,1,75201
3706,1415,,2006.0,825,1,1,75201
3707,1430,,2006.0,919,1,1,75201
3708,1470,,2006.0,919,1,1,75201
3709,1500,,2006.0,919,1,1,75201
3710,1370,,2006.0,825,1,1,75201
3711,1390,,2006.0,804,1,1,75201
3712,1490,,2006.0,935,1,1,75201
3713,1335,,2006.0,825,1,1,75201
3714,1770,,2006.0,1326,1,1,75201
3715,1375,,2006.0,906,1,1,75201
3716,1385,,2006.0,906,1,1,75201
3718,2151,,2006.0,1448,2,2,75201
3719,2030,,2006.0,1537,2,2,75201
3720,1987,,2006.0,1512,2,2,75201
3721,1970,,2006.0,1537,2,2,75201
3722,1925,,2006.0,1573,2,2,75201
3723,2110,,2006.0,1610,2,2,75201
3724,2136,,2006.0,1448,2,2,75201
3725,2101,,2006.0,1610,2,2,75201
3726,2106,,2006.0,1448,2,2,75201
3727,2046,,2006.0,1448,2,2,75201
3728,2211,,2006.0,1448,2,2,75201
3729,1960,,2006.0,1542,2,2,75201
3732,1324,41.0,,745,1,1,75208
3733,1340,41.0,,745,1,1,75208
3734,1449,41.0,,857,1,1,75208
3735,1404,41.0,,794,1,1,75208
3736,1089,41.0,,597,1,1,75208
3737,1164,41.0,,597,1,1,75208
3738,1235,41.0,,764,1,1,75208
3739,1245,41.0,,764,1,1,75208
3740,1172,41.0,,716,1,1,75208
3741,1222,41.0,,745,1,1,75208
3742,1218,41.0,,764,1,1,75208
3743,1172,41.0,,716,1,1,75208
3744,1153,41.0,,743,1,1,75208
3745,1085,41.0,,597,1,1,75208
3746,1186,41.0,,716,1,1,75208
3747,1231,41.0,,797,1,1,75208
3749,1700,41.0,,1121,2,2,75208
3750,1670,41.0,,1121,2,2,75208
3751,1669,41.0,,1074,2,2,75208
3752,1696,41.0,,1121,2,2,75208
3753,1614,41.0,,1074,2,2,75208
3754,1582,41.0,,1074,2,2,75208
3756,650,,,351,0,1,75238
3757,665,,,392,0,1,75238
3758,715,,,486,1,1,75238
3759,735,,,528,1,1,75238
3760,775,,,578,1,1,75238
3761,825,,,621,1,1,75238
3762,975,,,800,2,2,75238
3763,999,,,825,2,2,75238
3764,1025,,,850,2,2,75238
3765,1160,,,963,2,2,75238
3768,0,0.0,0.0,0,0,0,0
3769,0,0.0,0.0,0,0,0,0
3770,0,0.0,0.0,0,0,0,0
3771,0,0.0,0.0,0,0,0,0
3772,0,0.0,0.0,0,0,0,0
3773,0,0.0,0.0,0,0,0,0
